.	19	868	1161	1662	17172	75675	114897	170454	216062	272423	338263	399831	504599	578004	686705	821104	962100	1147494	1304891	1565274	1820431	2161708	2560872	3009177	3528093	4181765	5057300	6003135	7125117	12919367	14769937	16949631	19848479	23993141	30978655	40874352	57658733	146816941	639943023	642057427	
.	20	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	20	1034	1403	1928	17776	75913	114509	170207	215725	271799	337814	398631	503671	575823	683410	818018	958964	1144643	1300959	1560609	1815675	2157535	2557769	3007657	3528227	4183873	5063538	6014263	7141383	12917903	14780470	16972297	19888776	24057537	31072474	41028991	57940326	148106835	639974751	642053245	
.	21	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	21	1077	1421	1982	19477	84050	127377	189368	239876	301006	372575	439132	550788	629987	745977	889962	1039240	1235154	1402371	1676218	1944624	2303670	2721309	3192959	3733778	4415326	5325320	6303734	7468919	13299209	15221365	17457408	20439866	24678477	31806598	41915459	59108174	150461975	639981038	642049347	
.	22	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	22	1176	1586	2157	18899	78204	117094	174059	219882	276680	344902	406246	515446	588334	697758	836630	978715	1171275	1328407	1593809	1853466	2201468	2610042	3064341	3595328	4262862	5152176	6115864	7256345	12852918	14718889	16930168	19862775	24071000	31124077	41111876	58089242	150237028	640130221	642045284	
.	23	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	23	946	1349	1898	18759	78960	117651	175272	221342	278484	346757	408634	517943	591185	700540	840851	984974	1179212	1336662	1604433	1865166	2215137	2624761	3083308	3615667	4284157	5177468	6144874	7290443	12938949	14815468	17030220	19972706	24186096	31255114	41253312	58268579	150643474	640122150	642041830	
.	24	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	24	888	1242	1823	19851	86949	130555	195112	245981	310412	384739	454342	572105	654088	775087	924918	1082566	1285244	1461240	1747746	2028530	2403780	2834561	3322742	3880915	4586521	5522968	6524443	7729385	13598444	15570225	17852902	20884587	25180494	32365222	42597016	60126743	154751193	640064753	642038406	
.	25	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	25	752	1005	1385	15036	67859	102755	152488	193998	245285	304544	361228	454994	523401	623406	746618	876934	1047159	1196457	1435478	1673811	1994391	2368411	2790653	3280258	3899369	4731254	5630578	6706725	12441090	14231512	16336987	19149896	23179533	30006888	39745519	56456201	147591274	639961239	642032819	
.	26	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	26	885	1143	1584	15240	67869	102517	153010	194244	245117	305000	361117	456266	524543	623220	747864	876737	1049725	1195772	1434740	1673298	1991129	2365426	2786546	3280114	3900393	4733421	5637889	6712092	12147948	13921943	16039830	18857863	22927890	29807570	39562871	56221003	147549080	640113233	642029270	
.	27	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	27	924	1194	1677	15889	68727	103352	153639	195138	246781	306456	363343	457678	525781	625863	749581	880692	1051937	1201130	1440950	1680240	2001159	2374189	2799067	3291820	3913110	4746974	5647841	6728390	12425324	14213054	16320496	19136811	23173999	29996018	39733017	56491397	148747296	640012050	642025587	
.	28	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	28	1655	2048	2598	17952	73249	110287	162805	206133	259856	321787	381165	478751	549546	653057	780801	916219	1091763	1245759	1493734	1740791	2071110	2454995	2891096	3395912	4031895	4883650	5801949	6904812	12406349	14223236	16361839	19215315	23303860	30193628	40034336	56958992	149477960	640116023	642022052	
.	29	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
