.	27	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	27	1899	1946	2113	2293	2486	2840	3177	3710	4377	5153	5994	7073	8172	9875	11559	13653	16179	19561	23100	27826	33212	40237	47712	59650	67393	77067	85059	95324	96143	97364	114481	198398	248657	265397	356714	397584	456999	1273694	
.	28	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	28	2114	2157	2331	2553	2784	3148	3480	4034	4796	5553	6451	7545	8742	10468	12228	14493	17092	20507	24250	29175	34691	42041	49718	61653	69291	78585	86605	96813	97670	98942	116248	198209	247234	263106	351164	388088	446054	1273694	
.	29	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	29	2102	2143	2282	2468	2708	3076	3449	4019	4690	5466	6373	7539	8803	10557	12253	14563	17329	20623	24365	29321	34825	42237	50052	62647	70384	80023	88506	99192	100082	101399	119730	207719	260528	277732	373801	414803	474359	1273694	
.	30	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	30	2434	2478	2664	2870	3077	3467	3815	4362	5095	5858	6692	7807	9058	10873	12641	15013	17662	21116	24727	29568	34964	42258	49761	62137	69909	79411	87556	97941	98847	100062	117029	201220	250962	267625	358274	397595	459198	1273694	
.	31	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	31	2130	2177	2364	2547	2782	3106	3435	4037	4783	5562	6381	7499	8758	10553	12275	14425	17102	20622	24312	29064	34437	41634	49062	61155	68939	78148	86073	96043	96919	98247	115138	196758	245282	261295	348919	385734	446190	1273694	
.	32	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	32	2138	2176	2349	2543	2779	3109	3488	4111	4872	5683	6575	7830	9103	11074	13012	15369	18126	21785	25776	31028	36880	44647	52880	65891	73985	83891	92426	103262	104186	105509	124350	211681	264801	281909	375445	415998	474270	1273694	
.	33	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	33	2131	2177	2323	2528	2746	3130	3485	4049	4827	5680	6572	7740	8973	10871	12732	15044	17755	21226	25094	30094	35543	42849	50816	63405	71568	81203	89396	99942	100842	102215	119913	204615	255053	271816	361807	400506	460095	1273694	
.	34	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	34	2214	2263	2468	2686	2903	3296	3655	4218	5041	5881	6823	8061	9435	11428	13280	15724	18540	22191	26258	31433	37197	44952	53052	65753	73793	83413	91495	101763	102752	104135	122436	205301	255016	270954	358207	394731	449202	1273694	
.	35	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	35	2264	2297	2469	2675	2914	3254	3623	4243	4981	5889	6826	8026	9356	11323	13233	15615	18514	22241	26249	31523	37405	45303	53495	66745	75042	85180	93698	104617	105581	107023	125692	213744	267369	284756	378625	418000	475827	1273694	
.	36	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	36	2188	2229	2396	2605	2863	3184	3573	4157	4927	5790	6646	7865	9126	10995	12865	15253	18120	21660	25530	30756	36458	44042	52116	64778	72883	82525	90855	101543	102559	103874	121849	207634	258632	275424	366333	405444	462640	1273694	
.	37	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	37	2385	2440	2629	2847	3051	3416	3793	4421	5168	6084	7103	8416	9796	11806	13824	16382	19334	23098	27311	32786	38760	46832	55050	68149	76147	85709	93760	104192	105131	106424	125006	208345	258877	274756	361381	397493	448876	1273694	
.	38	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	38	2382	2436	2624	2854	3104	3506	3920	4544	5337	6262	7297	8597	10013	12037	13956	16551	19692	23589	27816	33264	39429	47632	56341	69854	78327	88336	96910	107889	108902	110380	130018	218719	272142	289387	381474	420169	477134	1273694	
.	39	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	39	2433	2477	2666	2866	3098	3503	3898	4581	5461	6298	7343	8539	9962	12007	13940	16359	19264	23103	27271	32592	38438	46281	54609	67643	75673	85446	93718	104250	105239	106709	126103	212835	264984	281970	371989	410811	463183	1273694	
.	40	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	40	2378	2429	2646	2861	3131	3496	3892	4489	5350	6225	7179	8466	9827	11898	13841	16352	19306	23174	27171	32398	38398	46342	54447	67302	75318	84890	93212	103663	104701	106109	124644	207925	257528	273503	359543	394910	450001	1273694	
.	41	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	41	2548	2614	2812	3065	3346	3732	4177	4870	5768	6747	7786	9144	10536	12738	14822	17620	20884	25056	29579	35360	41883	50358	59001	72626	81290	91521	100297	111280	112360	113921	134242	222905	276616	293787	385026	423219	477578	1273694	
